userId,Name,Gender,Level,writingDays,readingHours,readBooks,Description,dateJoined,Location
"4300011125
",Demonicer, male ,5,,,22, Cc ,2017-12-05,Vietnam
"4303915449
",NwezehDavid, male ,4,,5.6,30, a guy that just loves to read a lot ,2019-01-12,Nigeria
"4317963418
",Iseeyou, male ,15,0,,516, Grave robbing is just archeology without a license or degree ,2021-07-24,Ascension Island
"4303524518
",Venikadsilva25, female ,4,,,6, 😁😁😁 ,2019-01-02,India
"4300261939
",BloodDrunken, female ,14,0,393.6,12, A fellow reader. Pleased to meet you. ,2018-02-20,Australia
"4304626965
",jdudjcfyf,,4,,,58,,2019-02-08,Global
"4304581349
",Gamermama820, female ,12,,,16, simple girl who has a vivid imagination. ,2019-02-05,United States
"4300609798
",blahling,,13,,,11, Alive and Kicking ,2018-04-23,Global
"361873322
",Manunubos24, male ,11,,724.9,78, Simple person that love to read ,2017-06-27,Philippines
"4306529827
",misrae21, female ,4,,364.6,616, lovely ,2019-06-19,Canada
"4310368567
",Greeed0217,,1,,,9,,2020-03-03,Global
"4301938436
",Biroja, female ,11,,2,46, Cheerful ,2018-09-29,Global
"4301208459
",mamananarissa, female ,13,,132.7,20, wifey ,2018-07-22,Malaysia
"4305478115
",stOoPidheAd, female ,2,,,10, Hi I’m stOoPidhEAD yeah soo bye bye..jenbdtemvdbzjjdnvdvdbhejdkjdbdnbdbdhkwbddjzjdkjdnfjdnjdkdkbdn fkkfjfkmfjfjrjjrbrjf fjfnvxjbfjrnjrnr. Firngmrbfbfmjrnrb f mckfnve.  Bflekdirijrkrkrnjfkfkjejdkelje h ,2019-04-08,Dominica
"758185374
",irikihals,,10,,,55," Too foreign for home, too foreign for here. Never enough for both.  ",2017-08-27,Global
"4305132375
",FlyingHippopotamus, male ,15,,,256, 👣🥴 ,2019-03-13,Norway
"4308945605
",Ryan_Schafer, male ,13,,212,94, Just A random hero out to fight a dragon or two ,2019-12-12,United States
"4303834470
",nemypie,,10,,,2,,2019-01-10,Global
"2632634163
",rizqi_khoi, male ,5,,,35, Just a humanJust a human ,2017-07-09,Indonesia
"4311526650
",TheVoidLord,,11,,205.4,522,,2020-05-02,China
"4300759417
",otaku_sama_02, male ,10,,16.8,12," Hi, i'm an American teenager who is really into anime and reading manga and web novels. ",2018-05-13,United States
"4301775110
",Tiffylee, female ,13,,7.7,22, Book worm mom. ,2018-09-17,Global
"4304764230
",valkyrie200727, female ,2,,,5, i m an kdrama lover and an kpop fan so as allways ilike some romantic story ,2019-02-15,Philippines
"4302802577
",thcdwfy,,3,,,20,,2018-11-29,Global
"4304917382
",mouni6, female ,4,,,7, story teller and reader.😍😄 ,2019-02-25,India
"4305484709
",belenpasaway, female ,13,0,189.4,67, Bookworm ,2019-04-08,Philippines
"4300328029
",maohengxin, male ,10,,3.2,100," like martial arts, scifi ",2018-07-28,Peru
"4301882509
",Natsui, female ,10,,,18, rebel heart ,2018-09-26,Philippines
"4300208320
",TheShadows, male ,4,0,,251, 🤓 ,2018-02-03,Pakistan
"4303796598
",Apricity05, female ,10,,,10, bookworm ,2019-01-09,India
"4303597885
",mikaelaawan,,4,,,38,,2019-01-04,Global
"4312831589
",True_Rainboy, male ,12,,537.7,63," Show me what i can like :D f eel happy about or just have fun with. I wish you the same, the you who is visiting me ;D ",2020-07-08,Germany
"4304244724
",jefaye24, female ,3,0,,5, loves to read romance novel and martial arts.. ,2019-01-20,Philippines
"4305681737
",Acetz, male ,5,,116.5,98, Ask to know. ,2019-04-21,Brazil
"4300280279
",sherbie, female ,4,,1.6,40, simple girl who likes to sing and cook. ,2018-02-26,Global
"4303430875
",bookeee, female ,3,,19.9,8, calm personality ,2018-12-31,Nigeria
"4301854708
",Tin_T, female ,3,,,1, fan of tang ning n mo ting ,2018-09-23,India
"560095691
",Aurealis, male ,7,,815.8,278, Describe yourself ,2017-06-26,Global
"4301458564
",Velao07, female ,3,,,31, A person who's mind goes far away when reading. ,2018-08-24,Philippines
"4306122841
",shreya_sharma_7627, female ,4,,218.8,252, Student ,2019-05-23,India
"4304066324
",Dyndyn2,,2,,,3,,2019-01-16,Global
"372107490
",RedLotusPetals, male ,6,,27.9,55, X ,2017-08-06,Hungary
"4300393881
",Novacek, female ,14,,766.1,370," ""it's not about whose real to your face........... it's about who stays real behind your back "" ",2018-03-22,Global
"4311709580
",millo_king,,1,,5.2,7,,2020-05-12,Global
"4304274371
",khalisii, female ,3,,,7, I am Khalisii ,2019-01-21,South Africa
"4301724563
",Agent04, male ,4,,,20, Simple  ,2018-09-13,United States
"4306000835
",iloveoppas, female ,4,,,40, Crazy? ,2019-05-15,India
"4301722928
",SerizawaAki, female ,4,,,11, Describe yourself ,2018-09-13,Global
"4300273834
",bagasik13, male ,4,,0.1,30,,2018-02-25,Global
"4305199048
",sad199, female ,4,,,74, myself ,2019-04-14,Global
"4303707172
",ShayJ02, female ,10,,,7," I'm from America, I'm 16 and that's really all I've got to say. ",2019-01-07,United States
"2088293261
",ShahrineAnuar, male ,10,,,128, happy go lucky ,2017-07-07,Malaysia
"4305015443
",Snehasaaliha, female ,2,,,2, Aspiring to be inspiring❤️ ,2019-03-05,India
"4315242156
",Rusty_Key, male ,4,,,538,,2020-12-17,Canada
"4303972465
",Lyuenaa, female ,15,,,353," I love japan, Anime, Chinese novel, manga, Asian food, Chinese  ",2019-01-13,France
"4301257849
",PandaApple,,3,,,27,,2018-08-18,Global
"4308314581
",preranashastri31, female ,10,,,8, I am a Masters’s student who just happened to come across Webnovel through a Facebook ad. But I’m so glad I did! So hooked to the novels I’m afraid my grades will be affected!! Haha! ,2019-11-01,United States
"4308060456
",utukufukesheni, female ,2,,,48, I like reading romantic books ,2019-10-14,United States
"4307002691
",Gabby_Davil, female ,3,,,14, eh not important ,2019-08-06,United States
"4144179521
",Pizz001,,2,,,16, confused ,2017-04-08,Global
"799462620
",Sup3rk3ll3y, female ,13,,,508, Funnnnnnnyyyyyyyyfunnnnnyyyy ,2017-11-05,United States
"4300427472
",lord_paragon,,4,,0.8,13, cat herder ,2018-03-28,Global
"1949999314
",xSkyKingx,,1,,,8,,2017-08-09,Global
"4301951128
",JesterB, male ,4,0,,57," dead inside
update:a little alive now ",2018-10-02,Bangladesh
"4306140514
",Pithushree_Sonowal, female ,2,,,3, I love reading novels and listening to music. I love writing as well ,2019-05-24,Global
"4301565291
",neetuk, female ,11,,10.5,64, love reading romance ,2018-09-02,Global
"4305847587
",meghabhujel8, female ,3,,,53, funloving gal ,2019-05-03,Global
"4308694937
",lizzy1991, female ,10,,,26, im a mom and wife. i love anime and manga. love all kinds of music. love to socialize and make new friends. love learning new languages. i am a enigma and mix of many things ,2019-11-25,United States
"4301341112
",mystic_library, female ,11,,,195, female ,2018-08-10,Global
"4306139889
",Daoist226768, female ,10,,,30," Simple yet attractive with a heart.......,...,..............easy to mingle with........has a helping hand who asks help.......has a heart for those who need an advise and has a wide horizon of dreams. ",2019-05-24,Philippines
"4300200167
",TheUndead,,5,,0.7,111,,2018-01-31,Global
"3691876610
",ViniciusGO, male ,11,,,24, Long lost hero of the Western lands ,2017-06-29,Brazil
"4311916290
",Alyvia_Norrad, female ,1,,1.5,8, I love horses  ,2020-05-21,Canada
"3832723173
",NappatheSaiyan, male ,10,,,16, I hate almost all of these light novels because they're pretty shitty writing but I'll finish the few that I have started and be done with them.  I don't recommend anyone start reading these. ,2017-07-31,United States
"4308671795
",Blessing_t, female ,12,,166.9,301," I love stories all kind horror, fantasy action u name it I love it all @charming_gold ",2019-11-25,Ghana
"4313877342
",Nicholas_Wygle,,15,,,576,,2020-09-11,Global
"4311812408
",Daoist746187,,10,,33.9,1,,2020-05-16,Global
"4308830328
",Mr_N00B, male ,13,0,,065, Just a regular guy..... ,2019-12-03,Ascension Island
"41196278
",DViL, male ,13,,513.9,107," I like reading webnovels, I wouldn't have signed up if I didn't. I'm into cars, gaming and sport as well. ",2017-08-02,South Africa
"282607585
",RedvsBlack,,12,,299.2,205,,2017-07-18,Global
"4300091234
",cheisie, female ,11,,200.7,30," I love Pandas 🐼🐼🐼 and I love reading ❤️❤️❤️

Moody and oblivious ",2017-12-28,Philippines
"4301758848
",thebloom_97, female ,3,,,8, A Short Moody Foodie with a really Sensitive Heart ♥️🙈 ,2018-09-15,Global
"4300597823
",tokyoto19,,10,,,8,,2018-04-24,Global
"4304236150
",archemedies, female ,10,,50.2,32, inlove with a great story ,2019-01-20,Global
"4302914037
",Vader2282, male ,2,,,4," War, war never changes. ",2018-12-07,Portugal
"3744282618
",chazbang, male ,4,,,51,,2017-08-10,Global
"4300400874
",sayasemut, male ,10,,,16, i am a simple man.. ,2018-03-23,Global
"4300021886
",LaCrizzz,,14,,,152,,2017-12-13,Global
"4306007381
",lcable02, female ,14,,74.1,5, books>food books for life ,2019-05-15,United States
"4305952938
",zioncastillo0927, male ,3,,,8, Handsome ,2019-05-09,Philippines
"4300629728
",AnhVu,,3,,,7,,2018-06-22,Global
"4302440050
",akinshola95, female ,4,,,13," Introvert, music lover, always want to be alone well except my boyfriend is around 😍❤️ lover of God and all good thjngs🤪😍😘🙏 ",2018-11-03,Nigeria
"4309740319
",LittleRedShoes, female ,3,,,42, Twitter: @XiaoRedShoes ,2020-01-24,Philippines
"4301162500
",Amira124,,2,,0.2,5,,2018-07-15,Global
"4311810278
",Xiadani_Novoa, female ,11,,253,4, alguien a quien le gusta leer ,2020-05-16,Mexico
"4300800182
",shyne000, female ,4,,,11, kind and evil ,2018-05-19,Philippines
"4300555768
",weub,,3,,,18," Hullo,
I am weub. I enjoy reading most things.  ",2018-04-16,Global
"4308516355
",hamsterhaven,,3,,0.4,13, Love to read ,2019-11-15,United States
"4306256258
",Chris_Chukwu_9951,,3,,58.4,18,,2022-11-27,Global
"4302308274
",HelpMeItBurns,,4,,195.9,343, lame ,2018-10-24,Global
"1253935020
",ankushmelancholy,,5,,,65," Easy Going, Free Spirited ",2017-09-19,India
"4300319270
",TheOrdinaryOne, male ,5,,4.1,71," I love fantasy related novels and anime I also enjoy romance 
 ",2018-03-08,Australia
"4304163977
",Julies29, female ,5,,,50, Reading to free myself from stress... ,2019-01-18,Malaysia
"4303665083
",25rashi, female ,2,,,7, Book Worm#Moody#Humble ,2019-01-06,India
"4300493231
",zenaida12, female ,11,,,30, Cute ,2018-04-08,Global
"4300445935
",Yuruina_mikasa, female ,13,0,678.5,355," A novel & comic reader,a trying hard amateur writer. I often imagine novel scenes and draw them. My goal is to make a quick sketch of FMHM scenes and comment them in the paragraphs.
Tiktok:@a.ezereath ",2018-04-01,Philippines
"4305324895
",Lapadia, male ,3,,,19, Whhs ,2019-03-27,Global
"4300986730
",s4nks, male ,11,,650.5,231, just a reader ,2018-06-18,Germany
"4304535016
",meryn06, female ,4,,168.5,62, unique ,2019-02-02,India
"4300942907
",LanXue, female ,4,,,104, Inspiration ,2018-06-11,China
"4312376626
",James_Herron,,1,,11,3,,2020-06-10,Global
"4302171399
",bumblezek, male ,10,,,29, loves to read novels to awaken boredom ,2018-10-14,Global
"4300441085
",Itsarrym, female ,3,,,5, Exo fangirl  -) ,2018-03-31,Malaysia
"4307070491
",Kirsten_Garcia, female ,14,,74.2,133, Hellotgghhhgrfffdfccctjhrdschhdxh ,2019-08-11,United States
"4309061406
",Xela_Stone, female ,15,0,760.8,185, Hello :) ,2019-12-17,United States
"4300529738
",FlamingRose, female ,11,,11.1,9, nothing ,2018-04-12,Global
"1055026410
",tousifzkhan,,4,,30.1,15,,2017-09-01,Global
"4301613542
",baby0901, female ,4,,,11, fun loving and love romantic novels ,2018-09-05,Global
"4304823015
",mad_eye,,10,,135.1,103,,2019-02-20,Global
"4304656395
",SnowLily1303,,2,,1.9,1,,2019-02-09,Global
"346203046
",Dinzz,,5,,,176,,2017-06-29,Global
"591081777
",Vajrayaksa, male ,4,,,23,"  Shameless MC is the best MC
fujoshis cunts are ruining Qidian ",2017-07-12,Antarctica
"4300254386
",Firifia, female ,11,,11.5,55," Hi ~//shameless self-advertisement// I drew my profile picture, check out my DeviantArt @Spinaple if you like it ~ ",2018-02-17,France
"4308030618
",FengYin2, female ,4,,158,421, :) ,2019-10-12,United States
"4308798639
",,,0,,,,,1970-01-01,Global
"4305684807
",Raveve, male ,5,,32.8,6, Just a guy that likes to read ,2019-04-22,Global
"4306354555
",Christian_Yount, male ,13,,77.8,297," I like books

 ",2019-06-07,United States
"4300265033
",bumzy,,3,,,4,,2018-02-23,Global
"4300989638
",Moonlight_flower, female ,6,,378.1,236, love to read books ,2018-06-19,Philippines
"4301976729
",burning_criezy, female ,11,,133.7,3, Describe yourself ,2018-10-02,Global
"4300563906
",Zhoe, female ,12,,65.6,3, reading is my passion ,2018-04-17,Malaysia
"4301184183
",Tyria, female ,11,,,70," Reading, Eating, sleeping <3 ",2018-07-20,Germany
"4316662515
",Raymond_Austin_3043,,13,,247.3,19,,2021-04-23,Global
"4304383212
",Sad_,,12,0,62.6,171, creepin ,2019-01-25,Global
"4301949179
",CircleDao, male ,4,,39.3,7, hi ,2018-09-30,Philippines
"4302728575
",Master08,,3,,,7,,2018-11-25,Global
"4315498507
",24HoursOfTime, female ,1,,0.1,47,,2021-01-08,Global
"4303668333
",chaitrali, female ,6,,93.7,7, Describe yourself ,2019-01-06,Global
"3795852612
",denjo,,10,,,41,,2017-08-31,Global
"139989926
",Abolla, male ,11,,,100, like to readlike to read ,2017-09-10,South Korea
"4304286848
",inggritcacombah, female ,10,,,30, who i am only God who knows ,2019-01-21,Indonesia
"4300042364
",Kitkatmunchkin,,1,,,,,2017-12-21,Global
"4300078798
",momman3monkies, female ,15,,,65, mom of three kids and I love to read ,2017-12-26,United States
"4300254134
",Boslog, male ,10,,32.9,4, I like to touch myself ,2018-02-18,Philippines
"4300426311
",anet1707,,11,,47.9,1," I’m short, but full of potential!! Chu~ ",2018-03-28,Swaziland
"4311069772
",Legit_ClapingYT,,1,,,3,,2020-04-07,Global
"4300629755
",pitifulpotato,,14,,,818, I’m a readaholic and no amount of therapy can help me  ,2018-04-26,United States
"4305673424
",BrokenDiamond, female ,10,,,7, I’m just a weeb here :3 ,2019-04-21,Australia
"4305007201
",CamelFratz, female ,2,,,10, mom ,2019-03-04,Global
"4300680046
",Lesliar, female ,10,,1.4,15, I'm a booboo. or em I. ,2018-05-03,United States
"4303877803
",niakhanna, female ,3,,2.4,9, good ,2019-01-11,Global
"4305862285
",madminnie0728, female ,4,,0.1,28," like to read books,novel,fun,loving,smart girl ",2019-05-04,India
"4303011240
",MasterofMischief, female ,4,,,10, I am someone who either cares the most or cares the least. There's no in-between. ,2018-12-13,Bangladesh
"4303067513
",ninatesh, female ,10,,20.1,4," Cool
 ",2018-12-17,India
"4314833538
",Infinity_Snake, male ,3,0,49.6,235,,2020-11-17,Global
"4300667842
",nenzky,,3,,,43,,2018-05-02,Global
"4301190823
",ikein, female ,4,,,18, Describe yourself ,2018-07-21,Global
"3404828454
",asumaniac, male ,4,,,44," i don't like to comment, or write about something ",2017-10-10,Global
"2814432777
",Kalgar,,6,,,178, Nom nom ,2017-09-05,Global
"4301521475
",VibhaAlambain, female ,4,,,12," I love reading, I like to know about other places by the books written by the author's of different places. ",2018-08-30,India
"4300827758
",dkkdkk,,3,,,8,,2018-05-23,Global
"4304490033
",Luzelena11, female ,3,,,15, Love reading:) ,2019-01-31,United States
"4308789269
",akiiiiawaoan,,2,,,3,,2019-12-01,Global
"4300020673
",Regent,,10,,,28,,2017-12-13,Global
"4300161268
",Mika_El, male ,11,,68.3,88, Love reading about people managing resources and developing an ancient world and culture. ,2018-01-10,Nigeria
"4306723232
",Mattia98,,1,,,170,,2019-07-12,Global
"2087239796
",Gunhawk, male ,4,,2,447," A fanatic over any type of light novel that has reincarnation,a type of system that helps protagonists,and basically the entire Chinese light novels entirely. ",2017-07-05,United States
"1995061900
",TheBlips, female ,11,0,134.2,518," Email: theblips01@gmail.com
Join Discord:  https://discord.gg/Jw2Yjfr
Instagram: @blips01 ",2017-10-01,Global
"4300827381
",hammeer,,4,,4.2,34, simple ,2018-05-23,Global
"4304489711
",Mans_1_Not_2_Hot_3, male ,10,0,503.7,002, Just an idiot who acts like a smartass who is tired of the the plague that is the Harem genre and brain dead idiot mc that continues to spread on this app/website. ,2019-01-31,United States
"4301160107
",Dracolhyte, male ,14,,555.2,316, I'm a total nerd! ,2018-07-14,Canada
"4309623776
",,,0,,,,,1970-01-01,Global
"4309306423
",Samantha_Dreher,,1,,1.2,6, I'm a goofball but then I can be a little strict at the same time Its kinda weird but people already get used to it so it don't even matter anymore to be honest so yeah and I'm really into reading ,2020-01-01,United States
"4304617458
",bragoi, male ,13,,,437, just here to read I might try my hand at writing eventually ,2019-02-06,United States
"389518508
",GiMPY,,1,,,6,,2017-06-21,Global
"2620830828
",Herebia, male ,4,,,38, I wanna read moar. ,2017-11-19,Philippines
"4302069979
",sandhya88bansal, female ,10,,93.7,4, love romantic and female driven novels ,2018-10-08,India
"4303622713
",poojasagarloves02, female ,4,,,77, I love reading ,2019-01-05,India
"4311663732
",Ayra72, female ,10,,23.7,19, Hello ,2020-05-09,Philippines
"4300143147
",Yuktee_agarwal, female ,5,,,29, Describe yourself ,2018-01-03,India
"4300242935
",CelestiaI,,7,,583.9,844, huh ,2018-02-14,Global
"2620851751
",,,1,,,,,2017-10-11,Global
"4311696310
",Daoist513202, male ,15,,987.8,282, Not much about me. Just like to read stuff ,2020-05-12,United States
"4301148576
",Zenasamor32, female ,4,,,39, Loves to read. ,2018-07-12,Philippines
"4300350266
",L1kbez,,3,,,6,,2018-03-14,Global
"4304201635
",Paradox4567,,10,,45.4,52, A media person ,2019-01-19,Global
"4312947873
",BetterButter,,3,,45.4,2,,2020-07-15,Global
"4302491175
",Insolent_Evil, male ,4,,541.1,201, imagination..my friend is a great weapon and here I'm experiencing enlightenment of the highest caliber ,2018-11-07,India
"4304849152
",kutingkatorse,,2,,,6,,2019-02-22,Global
"4302904954
",shesmoke1, female ,11,,310.3,48, I love schemes and wild plot stories ,2018-12-07,Ghana
"4300923941
",ShaheryarKhalid,,3,,,27, Cool ,2018-06-08,Global
"4305672633
",jeffjoaquin22,,3,,,5,,2019-04-21,Global
"4301883208
",Creambun,,3,,,5, Like to read  ,2018-09-25,Global
"4312712773
",Kevin_Ryan_5343,,13,,207.4,2,,2020-06-30,Global
"4304936792
",Lilromance, female ,1,,,4,,2019-02-27,Global
"4300466796
",MeIIy,,5,,,57, Like kpop. End ,2018-04-04,Global
"4300906242
",SpabloC, female ,5,,1.4,57, unicorn cat ,2018-06-06,Global
"4302684598
",parishikharajguru, female ,4,,98.8,379, cute little princess ,2018-11-20,India
"4305519092
",missarora, female ,4,,45.8,2, love reading ,2019-04-10,Global
"4300522383
",Jhawkx, male ,5,,,022, Book Lover ,2018-04-12,Global
"4305031766
",Hiamuo,,1,,,17,,2019-03-05,Global
"4301992362
",Carnipure, male ,15,,,168, Yep  ,2018-10-03,Global
"4311125896
",Daoist054563,,1,,,8,,2020-04-17,Global
"4302932454
",barlors1, male ,13,,167.5,66, I'm a gentle fun loving person ,2018-12-09,Global
"4305265118
",voidheart, male ,4,0,911.2,099,,2019-04-08,Chad
"4300505736
",Apostol, male ,5,,,14, I`m a God ,2018-04-12,Russia
"4300065857
",pumpkin2866, female ,14,,654.6,22, I love to read... ,2017-12-25,United States
"4305010903
",mrlxn, female ,3,,,10, A queen ,2019-03-04,Philippines
"4300912608
",Qw133542,,3,,,18,,2018-06-06,Global
"4308554949
",muguremuturi, male ,2,,,3, naive ,2019-11-17,Kenya
"127458356
",Moomooskeeper,,4,,,20,,2017-11-03,Global
"4300000561
",iSheol, male ,5,,,53, Age - 22 ,2017-11-27,Philippines
"4300316318
",delnisau, female ,11,,4.3,10," I love to read a book because its make me in relaxing mood, not stress, and also make me happy. Through reading can gain more knowledge and explore other side of imagination. ",2018-03-07,Malaysia
"4302097929
",mahi12, male ,4,,,51,,2018-10-09,Global
"4300273683
",Duaner, male ,5,,,13, FR ,2018-02-25,France
"4300011489
",Lyfe, male ,4,,,33, Bookworm ,2017-12-05,Global
"4300259849
",NineNeonate, male ,10,,,24,,2018-02-19,Singapore
"30740647
",Coolguy, male ,5,,1.2,61, Just a enthusiastic kid with nothing other than supernatural things going on the mind ,2017-07-22,Nepal
"4303033744
",RSPK,,4,,1.6,111, Describe yourself ,2018-12-15,Global
"4301853087
",PHYSICSGEEK, male ,4,,121.1,5, wuxia addict ,2018-09-23,United States
"3017196703
",Passby, male ,6,,138.3,215, Nothing important ,2017-10-23,Saudi Arabia
"4300358559
",Raeven_Cress15, female ,10,,19.3,19," Hello guys, all my novels on this platform has been moved to Wattpad permanently. If you want to read my stories you can go to this link: https://www.wattpad.com/search/raeven_cress15/. ",2018-03-16,Philippines
"4300329251
",pkdoom,,5,,,16, happy go guy ,2018-03-10,Kenya
"4300287352
",TangBee,,11,,1.2,18,,2018-03-02,Global
"4304139339
",drishti0501, female ,4,,,17, Cinephile ,2019-01-18,Global
"4306127341
",poonamjain001, female ,4,,44.7,13, teacher ,2019-05-23,India
"2679046548
",DPhantom,,13,,202.8,159,,2017-07-16,United States
"400207917
",XanderStars, male ,13,,,299, Love to read. ,2017-09-02,United States
"4300151774
",9flukes,,2,,,1,,2018-01-07,Global
"4301558155
",shengalingshane, female ,13,,803.6,229, simple girl with a simple life... ,2018-09-02,Philippines
"4301477341
",Yeolsu, female ,2,,0.9,9," Hello. Addicting in comics and webtoon , Fanfics. EXO-L ",2018-08-26,Myanmar (Burma)
"4312980673
",Ankit_Kumar_2213,,1,,,,,2020-07-17,Global
"4302453754
",sendo1993, male ,4,,,12, simple ,2018-11-04,Philippines
"4305414234
",killer101101, male ,10,,0.5,75, I love to read ,2019-04-03,United States
"4309030265
",,,0,,,,,1970-01-01,Global
"4300006169
",LordBakunawa, male ,4,0,611.4,875, An Ordinary Bystander. ,2017-12-01,Philippines
"4302945797
",Bewib, female ,4,,,9, easy going ,2018-12-10,Kenya
"4300494128
",Artemkalavr, male ,4,,,19, Gg ,2018-04-08,Russia
"1801373109
",SSfantasy,,5,,8.3,313,,2017-06-27,Global
"4304724208
",qweqmeqma,,2,,,2,,2019-02-12,Global
"4308008214
",jho090289, female ,4,,8.6,22,,2019-10-12,Philippines
"4300021936
",bamskidoo, male ,4,,2.2,22, handsome m*th*rf*ck*r ,2017-12-13,Philippines
"4301318144
",wahida_mandigan, female ,6,,6.6,8, Not perfect but simple and just like normal no love life but still looking and waiting  ,2018-08-07,Saudi Arabia
"4301274402
",RealTDA, male ,15,,,558, Yo! Update Yalls Novels ,2018-08-01,United States
"4315318940
",Deus_Mundum, male ,10,,248,64, Just here to spend my free time ,2020-12-24,Nigeria
"4300389787
",TheMonkeyMonk, male ,5,0,,122," I am not a monk monkey, I am a monkey monk. 
You read my story, I give you enlightenment. I read your story, I give you enlightenment. 
We are in a parasitic relationship. ",2018-03-21,Turkey
"3584776566
",LausDeo, male ,5,0,,335, nice stories reader ,2017-07-13,Colombia
"4303338435
",patru, male ,12,,297.7,184," I love to read love , magical ,horror novels ",2018-12-28,India
"4301644765
",Evilducktape101,,3,,,8, I am an armchair traveler. I love to read and learn about other places in the world. One day I will go to those places. ,2018-09-08,United States
"4315383506
",HideousGrain, male ,13,202,91.3,837," Discord-tag=HideousGrain#3169
Join my Discord-server=  https://discord.gg/bJ3Kf5s6Mc ",2020-12-28,Germany
"3889665898
",Alexdmercer,,10,0,,211,,2017-06-30,Global
"4307154572
",lablab26_5438,,2,,,4,,2019-08-16,Global
"4304330204
",jyfyrrreeee, female ,3,,,15, illobefood ,2019-01-23,Anguilla
"4303010976
",Ultramega2, male ,4,0,0.1,104, ignore me im just reading ,2018-12-13,Philippines
"4302318148
",kjazz, female ,13,,319.6,428," sweet as sugar, cold as ice... ",2018-10-24,Global
"4301591255
",Griffin67, male ,2,,4.1,11, Introvert ,2018-09-04,Bhutan
"4303642923
",kingBrownies, female ,4,,0.1,59, I love myself ,2019-01-05,Nigeria
"4308090605
",sihan_wang,,1,,,12,,2019-10-18,Global
"4300973644
",Kong1,,5,,567.8,825,,2018-10-04,Global
"4304570139
",annamaria7346, female ,5,,17.2,5, crazy lady ,2019-02-04,Philippines
"4303491181
",shanty24, female ,3,,,4, my hobbies are reading and listening to music ,2019-01-02,Jamaica
"4307039789
",Ning_Tang_4150, female ,4,,238.2,30, I’m crazy about novels!  ,2019-08-09,India
"4302592366
",NotEyptiandio,,5,,937.7,600, There are not many good reads nowdays ,2018-11-13,Global
"4300890591
",HopelessWriters,,3,0,,13,,2018-06-03,Global
"4312670306
",Matahreni_Nureini, female ,13,,260,229," Love to read. Like who does not.
Love to read. Like who does not!?? ",2020-06-26,United States
"4308417827
",yanet_arega, female ,1,,,8, Funny your  ,2019-11-08,United States
"4305592909
",ARMYforLife, female ,4,,,23,,2019-04-15,Malaysia
"4300964944
",mmo1, female ,5,,6.8,74, just started ,2018-06-15,Philippines
"4301359640
",SilverskullX, male ,2,,,1, Just an ordinary guy ,2018-08-13,India
"4314686528
",CowardInTheCloset,,3,0,8.7,321, Help me out of the closet please! ,2020-11-07,Global
"2843823859
",JohnSmith,,11,,,16, hi ,2017-11-03,Global
"4300026137
",ZeroCasualty, male ,10,,6,3, hamham ,2017-12-16,Global
"4304444150
",LunarFox808, female ,2,,,8, uwu ,2019-01-28,United States
"4301631666
",babysur,,4,,,14,,2018-09-06,Global
"3581864582
",xelita007x,,11,,,869, ok ,2017-09-22,Poland
"4308294682
",Jarron7, male ,3,0,396.4,724, Compulsive reader and an artist in training. ,2019-10-31,Chile
"4301594946
",quirty, male ,4,,,41, i love reading books. ,2018-09-04,Philippines
"4306223872
",Lance_Canlas,,1,,,5,,2019-05-29,Global
"4303387532
",Jillvora, female ,3,,,7, Describe yourself ,2018-12-29,India
"4309294162
",Maxipure_Maxipure,,10,,290.9,19,,2019-12-31,Global
"4307671810
",Destiny_Bumbrey,,1,,,,,2019-09-17,Global
"4306672818
",Anna03937, female ,4,,3.7,275, I like read novels. I enjoy winter and summer sports!! 👌🏻😊😊😊😊😊😊😘😘😊😊😘😘😘😘😘😀😘😘😘😘😀😀😀😀😘😘😊😊😊😊😊😊😊😊😊😊👌😊😊👌👌🏻😊👌🏻👌🏻👌🏻😊👌🏻😊👌🏻😊👌🏻😊👌🏻😊👌🏻😊👌🏻😊👌🏻! ,2019-07-04,European Union
"4301818456
",alma4567, female ,10,,,74," bookworm, writer ",2018-09-20,Philippines
"509897139
",gorgeously, female ,10,,34.3,213, gorgeous ,2017-08-08,Philippines
"2867034535
",BLACKPINK888,,5,,,56,,2017-11-22,Global
"4305221950
",Aiiiniii, female ,2,,,7, Cool ,2019-03-18,Global
"4305004682
",Kekanggg, female ,2,,,9, Live life ,2019-03-03,Global
"3532606770
",TheOddGod, male ,14,,49,111, Im the Odd God in the group! :) ,2017-04-14,Global
"4306296546
",Oly1805, female ,4,,,25, soy una persona sincera y buena onda. y me encanta leer. ,2019-06-02,Mexico
"4302523833
",colean254, female ,11,,24,36, sensitive ,2018-11-10,Philippines
"314091176
",GRoy, male ,13,,473.1,445, A lover of light novels. ,2017-10-06,Global
"1675739291
",adamz,,5,,400.5,305, wtf u care ,2018-02-24,Global
"3424501570
",FallenKnight, male ,5,,0.7,148, an avid reader of anything that isnt found in reality ,2017-04-23,India
"4304903149
",otaku158, female ,3,,,2, Kinda like introvert sometimes but if you get to know me better and i you well were gonna have so much fun..  ,2019-02-25,Philippines
"4312740449
",Eric_Livering, male ,3,,9.4,1," dreamer, day and night...devout human...love of helping all living things past present and future. ",2020-07-02,United States
"3539238500
",Immapotato, male ,14,,655.4,427, Simple zombie clerk dude. Been reading translated novels since 2014. ,2017-07-26,Bangladesh
